"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik","LogLik"
2000,260.81191249067,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005368716851808,0.048808295934908,0.003605094546985,13.582861328125,0.999996227881559,0.247399949343188,0.335728716490092,7.10608146903723E-08,0.4,4,0.490776832858831,11.0580142615904,0.212412109375,95413.9994921632,0.07556991130475,0.016672886664018,8.62105070091867,0.003772543333143,0.000874132555389,0.001279384598977,0.006352706947523,0.389638028730772,9.16224415748229E-07,4.16318956729215E-06,0.03018721154067,0.508189223891054,-8636.49723698771,-8636.492457
2000,50.6526509567431,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.000633231522792,0.04600574507693,0.004591868232415,88.575361328125,0.699044192243226,0.999925603863714,0.856297610885578,0.00010334034989,0.4,4,0.175334405607791,11.252858578536,0.089912109375,306850.82161893,5.60090329460017,3.22126298461334,24.4216348165225,0.405223316024136,15.0484563240879,98.9533927208434,91.2302833117916,84.5701085191407,73.9095452070908,1.12538970549671,0.323784470265235,0.030956807953304,-8646.2141355317,-8646.206342
2000,70.0931865716966,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009391698818906,0.069391558599729,0.003305978257159,38.580361328125,0.297659744669436,0.404557422970574,0.974691170410141,0.00018387511861,0.4,4,0.410580234279035,16.3270486674829,0.334912109375,6.08820955018373,0.014620027296939,43.4993503714057,10.4901109708433,1.98512715366989,75.5138831928233,43.2901251903212,22.4699977245709,20.9218895612785,7.44566430954668,136.438211932114,0.806496191929904,0.073420951241782,-8616.80746251853,-8616.796882
2000,87.3961862718069,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001807796061176,0.0613134765625,0.0217919921875,76.076611328125,0.149966032911217,0.635497305403375,0.711265649479399,0.009573691180685,0.4,4,8363.8317005986,0.079417019328552,0.273662109375,15.33203125,63.5981349537647,4.34876656304504,32.2515919332243,145.390166742404,68.7247260015124,45.5402973106942,135.850335142435,4.76457375443428,103.432761207777,97.16796875,0.42919921875,0.48095703125,-18661.7520952891,-18633.825176
2000,107.444503643132,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001228256896003,0.00801390735,0.068646938352874,26.081611328125,0.756941034012011,0.990043084000381,0.999996131744174,1.46161447888967,0.4,4,0.359265519556673,3.22599400061205,0.028662109375,66.1278918511215,130.563914606494,0.910287887876721,2.07065200407858,38.1297204806993,20.7769697303443,111.611585504812,411.346132830081,954.598555222372,88.3812589314632,397.986138786157,0.20609329175933,0.005619986599143,-8813.48734853772,-8813.487601
2000,112.963198925124,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003570254612563,0.011261128705063,0.14465798177893,51.079111328125,0.86746393225623,0.090512704671067,0.555782516438711,0.101807050014839,0.4,4,0.590332071998501,3.99366542159594,0.151162109375,3066875.90208475,0.422652399011015,0.024775182858778,85.0882338299929,0.00553130220321,0.636619185686916,0.011016197621534,0.017895481203158,0.644548619955242,101.922000261804,1.00950051797895,0.021408967185481,0.304780957749731,-8762.24018125312,-8762.245867
2000,49.7053946993228,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002446800247623,0.064432235936907,0.001478614699413,1.084111328125,0.582649258887095,0.99999744150878,0.508607119452274,8.65322156496107E-05,0.4,4,0.156317517112454,11.8801256597194,0.396162109375,0.061365821164969,0.203423263655949,3.68770379877321E-05,114.106328439722,0.001497472551008,0.000231301003705,3.94906191363635E-08,5.02436866926764E-08,0.002792235510469,2.28709792793125E-08,0.001515488728417,0.993884131855908,0.006115648773843,-8597.52731332561,-8597.507007
2000,44.8553822737197,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006826469879084,0.110638940295324,0.055453151883383,22.956923828125,0.445176481710786,0.218084676530523,0.154581024336201,10419.0901354631,0.4,4,0.000221411724592,3.89803417424832E-07,0.442099609375,12.9073143499661,0.069884842237607,828.26930781324,3.67660715718512,1079.88154070091,0.054616659210716,182.43943752502,583.052817543996,107.595566172761,0.094784812991491,8.77425541878308,0.509566023000743,0.165553523874436,-8894.98455663686,-8894.94529
2000,52.5150336513177,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001335086553961,0.012256708535135,0.004904579273159,72.951923828125,0.735415857813588,0.655727797068797,0.640889761498278,4.15097728922016E-05,0.4,4,0.352003330445051,6.78818310429719,0.197099609375,0.14372409461031,0.032138506312012,302.112984817182,0.224181115184157,130.584333563655,187.150104462935,26.8736890747233,62.2105526226931,0.029065335307069,0.226083015747592,9.49273394448774,0.113641665584609,0.087985635938712,-8652.58713611308,-8652.584041
2000,95.2222986244343,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00132069061991,0.005466264725737,0.002995972755072,47.954423828125,0.999999956821467,0.546080185251081,0.999932193237779,5.03132788506277E-05,0.4,4,0.290236442801941,4.72973092221456,0.074599609375,2.70780680580645,0.004692060965281,296.935622734247,20.1878285887343,231.760824230498,3.01344134954883E-05,0.016077073821777,7.55068250797006,21.3509786822413,0.054481752233816,233.29682605829,0.006700903221076,0.009638809002308,-8621.50937852147,-8621.4784
2000,65.8694732764066,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004595691642766,0.026083180253626,0.004804348846987,97.949423828125,0.475051614966881,0.971381225243368,0.429353498679422,2.54974457565876E-05,0.4,4,0.414815238756235,11.4930280886697,0.319599609375,1.02369792935449,0.033389496040741,236.730225674961,16.4204933525089,276.271230971786,0.180967935343821,304.218569347432,127.582884878322,92.1799631800124,14.6148912624511,86.8587781335897,0.278960024505924,0.108789116348412,-8645.61121616299,-8645.618519
2000,32.4203169216617,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001267063081524,0.099722453541753,0.003182913205972,35.455673828125,0.440740770189061,0.922048668310327,0.999999435068798,0.004851433764728,0.4,4,0.221210795094118,10.7626799337815,0.258349609375,17594.0431058751,135.669079517338,33.4763852011316,8.28516358233183,50.5660796543344,58.2594313243341,51.8159256671411,3.80564406430458,82.5362422519249,0.012586226061798,81.7287613756522,0.647494287488239,0.011207147528577,-8629.29214084447,-8629.290529
2000,623.35683697712,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001068286838536,0.2640734879137,0.012655991425731,85.450673828125,0.999986972658146,0.266920584256265,0.446700681095375,12.2730780294628,0.4,4,13276.9669386449,6.86149570906336E-05,0.013349609375,0.128516212677619,2.73765428552765E-05,0.157066893411523,0.01902854817239,302.865966760192,0.002501156764773,315.712359685456,0.002305408829423,0.136771401699036,2262.37072097603,117.325189532144,5.720934402162E-07,4.56362276072368E-06,-8707.89815554912,-8707.796757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21073.2587710815,"NaN"
2000,109.689151288956,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.026238953168076,0.05549183197934,0.005091040396143,60.453173828125,0.230964890187034,0.194275523357421,0.602596027136907,4.48057675602099E-05,0.4,4,0.257589249999917,8.21415305264972,0.380849609375,112028.571641943,0.002864127303964,5.34028580043369E-06,596.949770697025,0.069440893761156,846.814802314887,0.005503746391488,15.6919883458987,0.266775753744927,0.01961858510573,3119.99810546624,5.45910649611196E-06,0.995867945166841,-8660.98505754523,-8660.980552
2000,43.9189058563382,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007603816891162,0.031468340343212,0.009415277159259,16.707548828125,0.18718816319043,0.883825922844422,0.999994360348214,4.25809600946642E-08,0.4,4,0.306941915648814,13.1293497244121,0.166474609375,3178.09047676852,1015350.7300134,91.8608875177277,0.001241837371577,25.1241097451988,482.36422973536,66.6403021563112,115.539724769467,14.5595289129695,6414.52560190997,14733434180.1839,0.052400300787445,0.229519099339987,-8710.01488249942,-8710.017344
2000,82.3479910207329,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003354715810062,0.020193750522995,0.004253537380211,66.702548828125,0.706151370510053,0.467198858510103,0.462571846407918,0.000177704944153,0.4,4,0.48379743635636,6.16152059937751,0.411474609375,4.29762416668347,74.0041094109656,119.625547958982,0.995436872816208,56.2577412838022,74.9890140751161,58.2503263973336,14.0875826319119,102.498551354994,69.1883983999877,56.1280923900661,0.530494678253368,0.261698719564474,-8642.38777496168,-8642.381727
2000,155.118140961078,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005764115153538,0.06509747679028,0.000687272024347,41.705048828125,0.950663314229414,0.763942408399775,0.403230883111294,5.95919783954151E-05,0.4,4,0.002435069141858,12.4181614749219,0.288974609375,197.687813583956,0.22560602422065,163.106951073413,38.0578879840583,5.93765361185173,394.716926801636,48.0633043612545,1.08760134523139,16.045990509945,29.6846386161856,0.000908799583824,0.781931586908609,0.007261203907878,-8579.06772472989,-8579.053236
2000,130.107808927229,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002200941153829,0.01255903884519,0.680303755049686,91.700048828125,0.551862855719089,0.97400638394265,0.152174817887761,0.088368092979953,0.4,4,0.281124801703187,6.63144314197721,0.043974609375,5705.66928083304,18025310.9150767,20.6926739273887,12.7479055745771,65.5545769109822,174.164486170323,18.4401480698376,36.0112565907368,96.1443104497593,0.004365911832512,27.6672749782782,0.064310021586405,0.559623741272358,-8737.88742446761,-8737.87207
2000,48.7522525141843,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.041284411455426,0.009456795350048,0.287639795112789,29.206298828125,0.303436460696587,0.193239560788384,0.183262585714332,0.012371197708771,0.4,4,0.377371615919101,6.59567856746214,0.105224609375,5.29751434375695,0.980634401370736,13.3304857203516,188.787013646333,95.2373141895194,6.92316450264717,6.4849716748397,0.27521804285847,16.5997626126748,13.3206028658252,0.313112899824252,0.68353282510279,0.01866498381123,-8706.68676508812,-8706.67178
2000,99.5943697315486,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,769.82201832333,0.01928822981425,0.007355871135043,79.201298828125,0.405478244511616,0.469985026324773,0.586364991357734,7.67448505951771E-07,0.4,4,0.044477004390308,0.091764591228869,0.350224609375,0.04558743161274,0.086422355317658,0.314883397706458,34612.3719153349,0.684005772601395,1.8622021165882,0.009006184140725,1.60161036033438E-90,0.38777343676311,4.78406186850483E-05,36.8676688040907,"NA","NA","NA",-8683.710645
2000,18.4153451942529,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.000334800830283,0.043919235358056,0.003736427781775,4.208798828125,0.993579433244066,0.99999999999978,0.953283249240532,3.25710392063548E-05,0.4,4,0.165008187543787,28.6692661869546,0.472724609375,12.8865202325282,2368044.9375563,0.004206766515515,0.001815808711973,3.84429907882695,209.605974209429,0.204479487183434,0.185132957352616,13.6694064426711,0.276899411828182,4.85400376535114,0.907488940260389,0.032338891015831,"NA","NaN"
2000,42.9835458835352,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007978083895405,0.022281452953527,0.006163841456178,54.203798828125,0.137621019847042,0.722491613331159,0.592828423019374,4.91169911538465E-06,0.4,4,0.436614627564733,6.98638716447188,0.227724609375,20.6165855371862,5627.28028296743,1082.31666866034,0.007888566874557,0.477438728038388,81.5500176458395,8.82999218230772E-11,0.011111530702024,8.65339607633363E-06,891.243830036152,0.997393197707597,0.027009571686616,0.170793930868404,-8672.70033519434,-8672.689856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21073.2587710815,"NaN"
2000,123.396718316144,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001312168482422,0.034349631279716,0.342766951129027,76.857783203125,0.773560722145742,0.249453952461913,0.516385211404301,3.81195144433835,0.4,4,0.214070016414229,4.8146948898842,0.070771484375,98.8089670723602,122200.101077608,200.821860300345,13781.3336109236,14.8341312627042,578.543358742404,0.547894518061132,6.06186761832015,197.703303022759,1.94506301457389,35.2252455599387,0.236487343952092,0.363475115721698,-8859.48401792897,-8859.486617
2000,87.3283977166268,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008246228213335,0.012153679459162,0.000384890261784,1.865283203125,0.977834843476889,0.664179369786592,0.861246197506959,4.6021282789949E-05,0.4,4,0.008014995755295,13.0837978412177,0.193271484375,106.553088060344,1.95007007347697,623.62703848384,1871.18457009831,18.1651386696005,121.561367624754,0.030345316963797,79.989224264374,1.79614180381071,75.42271245303,2771.35354837566,0.747019195389349,0.127921434488078,-8573.32937783189,-8573.33472
2000,48.0376937870197,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004261406100167,0.016708082449,0.288088611285254,51.860283203125,0.456654203167085,0.176758274911577,0.49407364123514,0.047546503906747,0.4,4,1.92168286957777,6.95034289198816,0.438271484375,2.76233178814379,25481.3706375057,19512.5054426072,36.3675359523271,133.939725956576,0.003008663218687,2488.64743191953,75.417698638214,21.6996935218792,15.5924868135373,51.8867421833468,0.018822144016785,0.289894669541646,-8775.7229173257,-8775.681647
2000,50.7857790305508,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00742677132934,0.011643942735892,0.003928168966978,14.364033203125,0.469771939197366,0.495233620031787,0.990235889923105,3.59737557551181E-06,0.4,4,0.63530685287098,2.89384202893864,0.499521484375,707.563146781376,38.8403151481769,26.3062729429375,4.11040992262967,4.12431891685995,4.00124916335452,2.39983939414468E-06,0.135240582794207,75.7706228352193,458.767764241066,2.60087538622419,0.999999565060388,3.75718682760475E-09,-8638.69755858505,-8638.690967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21073.2587710815,"NaN"
2000,7.02847232371838,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.000624729536052,0.385198059110049,0.13814867209032,39.361533203125,0.644113821690967,0.519714287078726,0.2640133773216,94.5149778460483,0.4,4,0.038126750733879,5.59715246715023,0.132021484375,67.593867411397,0.409804194196264,0.044040155220036,0.098778462010661,0.193902112737292,0.031463703665619,16.2059451372654,27.4535065848131,14.0250952952674,16.4188136446477,114.956977813429,0.28165518390048,0.133757066711714,-8942.67253174852,-8941.779771
2000,44.2316744709696,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.019104541908495,0.027980922456723,0.021053248656672,89.356533203125,0.288980904516372,0.898123635743898,0.795572646892682,4.78008762468739E-06,0.4,4,0.201588954921371,13.240338033676,0.377021484375,0.765251065835807,0.010935745598532,1.72138015527242,31.73049603356,2.43292738478005,6.06772017303754,480.466179502508,0.511504592260628,169.32881725079,1494904.89000476,102.161785844009,0.113383497238485,0.564296969576833,-8857.80641012187,-8857.773508
2000,70.2259865301961,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007085632466143,0.010691858377714,0.104790498561418,33.112158203125,0.204455362040653,0.199085704835372,0.999937417229868,0.307767649285109,0.4,4,0.997714305416591,6.43392107176149,0.101396484375,321.129819921716,262185.537794219,0.397437376655073,2.32452122615637,17.7982329895537,104.906823685716,0.011583252718449,0.028585546494255,100.668615110508,12.5030170868296,45.2445422023023,0.264558519921892,0.019644106066048,-8774.32242778698,-8774.289072
2000,70.1699956102606,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.010633106589656,0.005227342093915,0.294713594738129,83.107158203125,0.732571899956947,0.274238581313268,0.163156035194434,0.017146821560151,0.4,4,0.100259419543218,2.90734041536831,0.346396484375,9.846670820998,0.097678404121186,19.4233652068359,4142.36162188345,5.05190650489254,201892.289913225,244.73049445713,28.9918917555988,4.9000341922924,135.708358195228,2.40416667623947,0.452621460673802,0.194359677407341,-8672.26278195253,-8672.193477
2000,96.5717499439147,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003211848955945,0.022962156852384,0.001192574521047,8.114658203125,0.999248306627446,0.366389692517582,0.999023400871835,1.34173411532679E-15,0.4,4,0.363203618958216,8.64068850877897,0.468896484375,1.39931524106212E-53,70.5766022275532,0.002672427431641,36.5942427163518,2.80721691105362,0.010348551972888,88.2058936068947,0.008778803153353,92.360738832414,0.143535613902433,35.9210229977908,0.299307746425401,0.001952146833415,-8592.87626790365,-8592.873395
2000,32.3770281374494,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001570997639983,0.1597033837714,0.151573909493376,58.109658203125,0.586402402323333,0.910342339901047,0.905884570507662,0.000469499574859,0.4,4,0.1740726237071,30.9439505690854,0.223896484375,86.8685463737003,312487.018762626,22.3354910406214,21.9919382801306,195.97823617836,17.7558324805731,43.2140897557977,50.8901759625801,8.70833990547921,25.8167562713555,8.21938009045146,0.034795783797917,0.315959803105151,"NA","NaN"
2000,33.6296426964434,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.001701460948345,2.14502308813422,0.001328787945533,20.613408203125,0.100486262932885,0.757647157509753,0.999999999968071,15.1024185824163,0.4,4,0.189782611842185,25.7343685362601,0.162646484375,0.73825282004336,4330.6480892041,42.2733479958924,5.92451609922872,37.8530868262721,7.56645294546796,10.529516964114,40.0971038526249,39.5186374472185,33.06045560458,0.509991546193263,0.090101373043572,0.417388516506907,"NA","NaN"
2000,60.9410876023441,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008754715784917,0.004902429767305,0.477807531089049,70.608408203125,0.746717188463268,0.341138160373651,0.12183043943729,0.009902055190782,0.4,4,0.598280131550922,3.56797322124103,0.407646484375,7.06574371457988,0.552180774752534,3.07568954477817,20.9118330430794,2251.65683035018,755.287235035364,2.35458774573469,1767.38338765766,0.355386039343016,71.8034584841286,2.80034094929597,0.329923377503528,0.632259762866452,-8657.91488938256,-8657.85427
2000,21.3832046828571,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00092470000466,0.012846737773547,0.225961418970704,45.610908203125,0.630853010366055,0.372316835418959,0.70759849879304,0.13191951882937,0.4,4,0.705389948410139,6.39000805305035,0.285146484375,141.033770727307,0.013643298969923,4.23043432680211,3395.9091612314,4.16879544621487,339.262246506239,0.012183749524587,0.345719055283975,6381832.85693932,13101.4827138564,63.8751507461176,0.472741926337856,0.465496726444805,-8762.6016496656,-8762.604881
