"","x"
"854",0.4281385
"855",0.4285263
"856",0.4289011
"857",0.4294665
"858",0.4306737
"859",0.431935
"860",0.4328978
"861",0.4347794
"862",0.4387996
"863",0.4454926
"864",0.4538167
"865",0.4643631
"866",0.4777372
"867",0.4938897
"868",0.5079181
"869",0.5183128
"870",0.5253642
"871",0.5295074
"872",0.5319345
"873",0.533636
"874",0.5350486
"875",0.5368456
"876",0.5396724
"877",0.5393706
"878",0.5375715
"879",0.5357784
"880",0.5339912
"881",0.5322101
"882",0.5304348
"883",0.5286655
"884",0.5269021
"885",0.5251446
"886",0.5233929
"887",0.5216471
"888",0.5199071
"889",0.5181729
"890",0.5164445
"891",0.5147219
"892",0.513005
"893",0.5112938
"894",0.5095884
"895",0.5078886
"896",0.5061945
"897",0.504506
"898",0.5028232
"899",0.5024169
"900",0.5040437
"901",0.5038834
"902",0.5027526
"903",0.5016553
"904",0.5012859
"905",0.5019415
"906",0.5035256
"907",0.505111
"908",0.5061957
"909",0.5068171
"910",0.5072982
"911",0.506984
"912",0.5054965
"913",0.5039702
"914",0.5034963
"915",0.504738
"916",0.5074985
"917",0.5123809
"918",0.5199827
"919",0.5304371
"920",0.5400968
"921",0.5478377
"922",0.5538223
"923",0.5581334
"924",0.5612212
"925",0.5635001
"926",0.5650557
"927",0.5661338
"928",0.5671865
"929",0.5690447
"930",0.571588
"931",0.5705675
"932",0.5686643
"933",0.5667675
"934",0.564877
"935",0.5629928
"936",0.5611149
