"","x"
"710",3.008947e-06
"711",3.016447e-06
"712",2.786994e-06
"713",2.545629e-06
"714",2.286981e-06
"715",2.011338e-06
"716",1.799774e-06
"717",1.577548e-06
"718",1.348226e-06
"719",1.115646e-06
"720",7.560603e-07
"721",3.535227e-07
"722",-1.302268e-13
"723",-3.092402e-25
"724",-3.019474e-25
"725",-2.948266e-25
"726",-2.878738e-25
"727",-2.810849e-25
"728",-2.744561e-25
"729",-2.679837e-25
"730",-2.616638e-25
"731",-2.554931e-25
"732",-2.494678e-25
"733",-2.435846e-25
"734",-2.378402e-25
"735",-2.322313e-25
"736",-2.267546e-25
"737",-2.214071e-25
"738",-2.161857e-25
"739",-2.110874e-25
"740",-2.061093e-25
"741",-2.012487e-25
"742",-1.965027e-25
"743",-1.918686e-25
"744",1.846948e-07
"745",5.501963e-07
"746",8.212133e-07
"747",1.033793e-06
"748",1.233099e-06
"749",1.416735e-06
"750",1.548027e-06
"751",1.599416e-06
"752",1.651395e-06
"753",1.707348e-06
"754",1.770712e-06
"755",1.792715e-06
"756",1.830417e-06
"757",1.885258e-06
"758",1.959212e-06
"759",1.948211e-06
"760",1.899349e-06
"761",1.858262e-06
"762",1.820727e-06
"763",1.783677e-06
"764",1.744695e-06
"765",1.702278e-06
"766",1.654946e-06
"767",1.601804e-06
"768",1.369781e-06
"769",1.128774e-06
"770",8.827143e-07
"771",6.374031e-07
"772",3.487723e-07
"773",5.52576e-08
"774",1.656337e-19
"775",1.617276e-19
"776",1.579136e-19
"777",1.541896e-19
"778",1.505534e-19
"779",1.470029e-19
"780",1.435361e-19
"781",1.401511e-19
"782",1.36846e-19
"783",1.336188e-19
"784",1.304676e-19
"785",1.273908e-19
"786",1.243866e-19
"787",1.214532e-19
"788",1.18589e-19
"789",1.157923e-19
"790",1.130616e-19
"791",1.103953e-19
"792",1.077919e-19
"793",1.052498e-19
"794",1.027677e-19
"795",2.226854e-16
"796",2.031132e-07
"797",4.556063e-07
"798",6.087776e-07
"799",7.058807e-07
"800",7.956839e-07
"801",8.777416e-07
"802",9.626075e-07
"803",1.060236e-06
"804",1.151913e-06
"805",1.241284e-06
"806",1.333147e-06
"807",1.415172e-06
"808",1.512312e-06
"809",1.631441e-06
"810",1.78126e-06
"811",1.76303e-06
"812",1.660594e-06
"813",1.558604e-06
"814",1.449002e-06
"815",1.379226e-06
"816",1.40553e-06
"817",1.431658e-06
"818",1.458057e-06
"819",1.484258e-06
"820",1.327183e-06
"821",1.156236e-06
"822",9.731975e-07
"823",7.822764e-07
"824",5.717741e-07
"825",3.570442e-07
"826",1.518734e-07
"827",5.302529e-18
"828",3.34036e-24
"829",3.261585e-24
"830",3.184667e-24
"831",3.109564e-24
"832",3.036231e-24
"833",2.964628e-24
"834",2.894714e-24
"835",2.826448e-24
"836",2.759793e-24
"837",2.694709e-24
"838",2.63116e-24
"839",2.56911e-24
"840",2.508523e-24
"841",2.449365e-24
"842",2.391602e-24
"843",2.335201e-24
"844",2.28013e-24
"845",-2.465423e-21
"846",1.504551e-07
"847",3.059586e-07
"848",4.616171e-07
"849",6.138959e-07
"850",7.366184e-07
"851",8.401511e-07
"852",9.360443e-07
"853",1.025565e-06
"854",1.110668e-06
"855",1.194554e-06
"856",1.283171e-06
"857",1.382285e-06
"858",1.49889e-06
"859",1.543268e-06
"860",1.613052e-06
"861",1.709536e-06
"862",1.836273e-06
"863",1.927594e-06
"864",2.006394e-06
"865",2.101133e-06
"866",2.209329e-06
"867",2.239259e-06
"868",2.066805e-06
"869",1.847288e-06
"870",1.582856e-06
"871",1.28415e-06
"872",1.081156e-06
"873",8.660874e-07
"874",6.457671e-07
"875",4.268324e-07
"876",1.935482e-07
"877",-3.142111e-15
"878",-1.905843e-17
"879",-1.860897e-17
"880",-1.817012e-17
"881",-1.774162e-17
"882",-1.732322e-17
"883",-1.691469e-17
"884",-1.651579e-17
"885",-1.61263e-17
"886",-1.5746e-17
"887",-1.537466e-17
"888",-1.501208e-17
"889",-1.465806e-17
"890",-1.431238e-17
"891",-1.397485e-17
"892",-1.364528e-17
"893",-1.332349e-17
"894",-1.300928e-17
"895",-1.270249e-17
"896",-1.240293e-17
"897",-1.211043e-17
"898",-1.552963e-16
"899",1.556792e-07
"900",3.287266e-07
"901",5.017395e-07
"902",6.738271e-07
"903",8.400083e-07
"904",9.961381e-07
"905",1.141195e-06
"906",1.260822e-06
